epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,4636.08,0.83597,0.63614,0.85421,0.7142,0.61695,0.68901,0.51978,0.86734,0.7681,0.87739,0.00381899,0.00381899,0.00381899
60,4714.35,0.831,0.62876,0.85533,0.69349,0.6301,0.67905,0.51195,0.86233,0.76377,0.87703,0.00366899,0.00366899,0.00366899
61,4792.37,0.82086,0.61419,0.85245,0.74261,0.60566,0.68662,0.52014,0.85905,0.7659,0.87753,0.00352037,0.00352037,0.00352037
62,4870.32,0.81994,0.6179,0.85248,0.72797,0.61928,0.69028,0.52156,0.86216,0.75879,0.87845,0.00337325,0.00337325,0.00337325
63,4948.11,0.81831,0.60617,0.85153,0.74757,0.61615,0.69384,0.52388,0.86205,0.75494,0.87928,0.00322778,0.00322778,0.00322778
64,5026.13,0.80989,0.60627,0.85633,0.73605,0.61123,0.69102,0.52165,0.86463,0.75505,0.87962,0.00308412,0.00308412,0.00308412
65,5104.22,0.80936,0.59884,0.85137,0.74161,0.61139,0.6904,0.52215,0.86381,0.75757,0.87917,0.00294239,0.00294239,0.00294239
66,5182.19,0.79936,0.58517,0.85076,0.76556,0.59565,0.68913,0.52169,0.862,0.75473,0.87915,0.00280275,0.00280275,0.00280275
67,5259.76,0.79204,0.58369,0.84655,0.75033,0.61129,0.69368,0.5259,0.86251,0.75296,0.87867,0.00266532,0.00266532,0.00266532
68,5337.87,0.79347,0.58247,0.84844,0.72578,0.62299,0.69559,0.52623,0.86167,0.75272,0.87798,0.00253024,0.00253024,0.00253024
69,5415.63,0.78799,0.58078,0.84581,0.73193,0.62585,0.69712,0.52687,0.85939,0.75665,0.87714,0.00239766,0.00239766,0.00239766
70,5493.93,0.78406,0.57389,0.84532,0.72601,0.63296,0.69876,0.53039,0.86006,0.75236,0.87745,0.00226769,0.00226769,0.00226769
71,5572.35,0.7791,0.56496,0.84209,0.75462,0.6169,0.70077,0.53197,0.8587,0.75389,0.87667,0.00214046,0.00214046,0.00214046
72,5656.21,0.77561,0.55848,0.84606,0.75341,0.61844,0.70059,0.53069,0.85621,0.7515,0.8763,0.00201611,0.00201611,0.00201611
73,5733.4,0.76737,0.5548,0.84446,0.78072,0.60776,0.70057,0.53142,0.85716,0.75462,0.87678,0.00189475,0.00189475,0.00189475
74,5809.61,0.77084,0.55326,0.84098,0.72452,0.63281,0.69933,0.53085,0.85502,0.75602,0.87608,0.00177651,0.00177651,0.00177651
75,5886.01,0.76449,0.55128,0.84154,0.77905,0.59848,0.69819,0.52813,0.85378,0.75188,0.87567,0.00166149,0.00166149,0.00166149
76,5965.58,0.75725,0.54642,0.83909,0.77972,0.59446,0.69652,0.52682,0.85371,0.74992,0.87567,0.00154982,0.00154982,0.00154982
77,6043.63,0.75039,0.5361,0.84137,0.71401,0.63471,0.69624,0.52657,0.85221,0.74853,0.87501,0.00144161,0.00144161,0.00144161
78,6122.85,0.75133,0.53206,0.83731,0.72088,0.63127,0.695,0.52518,0.85075,0.74943,0.87439,0.00133695,0.00133695,0.00133695
79,6205.41,0.74847,0.52896,0.83602,0.72429,0.62473,0.69468,0.5261,0.84895,0.74837,0.87436,0.00123596,0.00123596,0.00123596
80,6288.48,0.74046,0.52509,0.83689,0.72141,0.62754,0.69462,0.52599,0.84894,0.74988,0.87422,0.00113873,0.00113873,0.00113873
81,6371.45,0.74332,0.52918,0.83894,0.74628,0.61386,0.69485,0.52606,0.84832,0.7493,0.87437,0.00104537,0.00104537,0.00104537
82,6454.58,0.7351,0.51853,0.83485,0.74099,0.61494,0.69497,0.52543,0.84875,0.75086,0.87449,0.000955951,0.000955951,0.000955951
83,6538.11,0.73909,0.52232,0.83279,0.73627,0.62345,0.69541,0.52533,0.84858,0.75133,0.87451,0.000870577,0.000870577,0.000870577
84,6621.74,0.72215,0.50857,0.83534,0.72911,0.6185,0.69358,0.52342,0.84921,0.75022,0.87454,0.000789327,0.000789327,0.000789327
85,6704.89,0.72919,0.50665,0.83337,0.72767,0.62159,0.69371,0.52417,0.84867,0.75047,0.8746,0.000712282,0.000712282,0.000712282
86,6788.13,0.7261,0.51029,0.83191,0.72802,0.63028,0.69397,0.52405,0.84905,0.7506,0.87467,0.000639518,0.000639518,0.000639518
87,6871.07,0.71597,0.49933,0.83189,0.72139,0.62732,0.69355,0.52382,0.84939,0.75036,0.87473,0.000571106,0.000571106,0.000571106
88,6954.02,0.71751,0.50212,0.8316,0.72646,0.62358,0.6927,0.52337,0.8492,0.75232,0.87485,0.000507115,0.000507115,0.000507115
89,7037.75,0.71389,0.50245,0.83219,0.73095,0.61982,0.6925,0.52335,0.84966,0.7536,0.87477,0.000447606,0.000447606,0.000447606
90,7120.82,0.7075,0.4945,0.82962,0.73082,0.62078,0.69313,0.52401,0.84925,0.75356,0.87479,0.00039264,0.00039264,0.00039264
91,7218.23,0.64979,0.40617,0.82703,0.73102,0.62134,0.6919,0.52419,0.84958,0.75581,0.8747,0.00034227,0.00034227,0.00034227
