epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1877.3,1.03694,0.90083,1.1593,0.83861,0.79971,0.86377,0.63707,0.98942,0.70168,1.21347,0.00984449,0.00984449,0.00984449
14,2014.86,1.03632,0.89156,1.15275,0.85697,0.79995,0.86497,0.64521,0.99205,0.67684,1.21261,0.00981765,0.00981765,0.00981765
15,2152.52,1.01779,0.87271,1.14501,0.80074,0.8194,0.86515,0.64027,0.98558,0.67868,1.214,0.00978873,0.00978873,0.00978873
16,2291.16,1.00941,0.85055,1.13989,0.85776,0.80639,0.8839,0.66274,0.94814,0.65344,1.18131,0.00975773,0.00975773,0.00975773
17,2428.76,1.00528,0.84238,1.13399,0.85497,0.82413,0.88028,0.66419,0.95359,0.65291,1.18873,0.00972466,0.00972466,0.00972466
18,2567.35,0.99853,0.82642,1.13781,0.90279,0.79067,0.8839,0.66774,0.94303,0.64361,1.18056,0.00968955,0.00968955,0.00968955
19,2705.19,0.99189,0.82634,1.12706,0.87421,0.82313,0.88587,0.67417,0.92044,0.62788,1.16273,0.00965239,0.00965239,0.00965239
20,2843.35,0.99218,0.81329,1.13002,0.876,0.81828,0.88447,0.67279,0.91762,0.61362,1.15698,0.00961322,0.00961322,0.00961322
21,2981.15,0.99091,0.81268,1.13048,0.87804,0.83079,0.89183,0.67955,0.91225,0.60579,1.15906,0.00957205,0.00957205,0.00957205
22,3119.65,0.97656,0.78852,1.11991,0.90094,0.83684,0.90209,0.69029,0.91289,0.59004,1.15519,0.00952889,0.00952889,0.00952889
23,3258.3,0.9742,0.78445,1.1203,0.90043,0.84089,0.90532,0.69157,0.90577,0.56932,1.15286,0.00948377,0.00948377,0.00948377
24,3396.52,0.9699,0.7789,1.11539,0.87582,0.83929,0.9033,0.69888,0.88914,0.57415,1.1457,0.00943671,0.00943671,0.00943671
25,3535.65,0.96355,0.77495,1.1121,0.87171,0.85022,0.90195,0.69708,0.88729,0.56535,1.14478,0.00938772,0.00938772,0.00938772
26,3673.95,0.96115,0.77038,1.10701,0.87321,0.84346,0.90589,0.70403,0.88021,0.55558,1.14193,0.00933683,0.00933683,0.00933683
27,3812.49,0.95419,0.76197,1.10757,0.8864,0.85405,0.9116,0.7092,0.87352,0.54903,1.13312,0.00928405,0.00928405,0.00928405
28,3959.45,0.9515,0.75821,1.10695,0.89599,0.8576,0.91512,0.71491,0.87281,0.54771,1.13209,0.00922942,0.00922942,0.00922942
29,4108.45,0.94706,0.75099,1.10162,0.89686,0.84955,0.90826,0.71325,0.86485,0.54548,1.12412,0.00917296,0.00917296,0.00917296
30,4256.24,0.93865,0.73769,1.09935,0.88846,0.85918,0.91641,0.72196,0.85571,0.54201,1.12269,0.00911469,0.00911469,0.00911469
31,4395.11,0.93747,0.73728,1.09751,0.86234,0.86099,0.91591,0.72361,0.84515,0.5415,1.11666,0.00905463,0.00905463,0.00905463
32,4534.04,0.93139,0.72705,1.09051,0.85784,0.87919,0.91868,0.723,0.84492,0.54302,1.11306,0.00899282,0.00899282,0.00899282
33,4672.51,0.93193,0.72528,1.09503,0.89391,0.8509,0.9158,0.7212,0.84477,0.52945,1.11493,0.00892928,0.00892928,0.00892928
34,4810.32,0.9285,0.71924,1.09135,0.90254,0.84306,0.91824,0.72531,0.83773,0.52541,1.10996,0.00886404,0.00886404,0.00886404
35,4947.7,0.92401,0.71979,1.08597,0.87926,0.8723,0.91918,0.72836,0.83691,0.52334,1.10823,0.00879713,0.00879713,0.00879713
36,5085.41,0.92761,0.72141,1.08814,0.8971,0.85778,0.92608,0.73439,0.8356,0.51812,1.10715,0.00872857,0.00872857,0.00872857
37,5222.52,0.91426,0.71062,1.0863,0.89808,0.86405,0.93064,0.73774,0.83132,0.51397,1.10504,0.00865839,0.00865839,0.00865839
38,5359.96,0.91872,0.70419,1.08312,0.89654,0.87064,0.92743,0.73526,0.83298,0.51474,1.10662,0.00858664,0.00858664,0.00858664
39,5497.39,0.91337,0.69784,1.08033,0.89623,0.87244,0.92644,0.73639,0.83124,0.51188,1.10497,0.00851333,0.00851333,0.00851333
40,5634.98,0.91207,0.70157,1.07997,0.89467,0.86977,0.92629,0.73771,0.83065,0.50985,1.10553,0.00843851,0.00843851,0.00843851
41,5773.08,0.90988,0.69428,1.07888,0.88821,0.87647,0.92788,0.73902,0.82924,0.50553,1.10229,0.0083622,0.0083622,0.0083622
42,5911.02,0.90464,0.69111,1.08041,0.88838,0.87819,0.92807,0.73931,0.83,0.50227,1.1034,0.00828443,0.00828443,0.00828443
43,6048.84,0.91258,0.68449,1.08367,0.89701,0.87609,0.93317,0.74146,0.83045,0.50238,1.10554,0.00820525,0.00820525,0.00820525
44,6186.52,0.9041,0.67851,1.07496,0.8985,0.87754,0.92887,0.74114,0.82769,0.49867,1.1045,0.00812468,0.00812468,0.00812468
45,6323.74,0.90397,0.68266,1.07452,0.89903,0.88519,0.93007,0.74187,0.82712,0.49496,1.10277,0.00804277,0.00804277,0.00804277
46,6461.82,0.89635,0.67392,1.06884,0.90173,0.89021,0.93237,0.74233,0.82552,0.49345,1.10205,0.00795954,0.00795954,0.00795954
47,6599.77,0.89234,0.6641,1.06745,0.90626,0.88598,0.93344,0.74464,0.82538,0.49199,1.1031,0.00787503,0.00787503,0.00787503
48,6738.09,0.8888,0.6648,1.06435,0.9018,0.88232,0.93778,0.74863,0.8253,0.49067,1.10312,0.00778929,0.00778929,0.00778929
49,6876.25,0.88923,0.66111,1.06271,0.90402,0.88822,0.93836,0.74853,0.82424,0.48994,1.10327,0.00770234,0.00770234,0.00770234
50,7014.23,0.88839,0.66107,1.0654,0.90603,0.8836,0.9337,0.74596,0.82232,0.48918,1.1022,0.00761423,0.00761423,0.00761423
51,7152.21,0.88503,0.65423,1.06236,0.90323,0.88659,0.93435,0.74704,0.82256,0.48875,1.10242,0.007525,0.007525,0.007525
52,7289.63,0.88354,0.65238,1.06475,0.9066,0.88395,0.93517,0.74929,0.82148,0.4878,1.10183,0.00743468,0.00743468,0.00743468
53,7427.04,0.88141,0.65362,1.05792,0.87428,0.91514,0.94067,0.75238,0.82072,0.48662,1.10175,0.00734332,0.00734332,0.00734332
54,7564.88,0.87812,0.64147,1.05866,0.87959,0.90329,0.94065,0.75166,0.82031,0.48508,1.10131,0.00725094,0.00725094,0.00725094
55,7703.13,0.87886,0.64021,1.06024,0.86812,0.9148,0.93521,0.74848,0.82005,0.48473,1.10168,0.00715761,0.00715761,0.00715761
56,7841.42,0.87223,0.64605,1.06003,0.86364,0.90674,0.93509,0.74904,0.82026,0.48399,1.10197,0.00706335,0.00706335,0.00706335
57,7978.75,0.87427,0.63961,1.05903,0.89312,0.89156,0.93393,0.74784,0.82013,0.48375,1.1017,0.0069682,0.0069682,0.0069682
58,8116.73,0.86857,0.63887,1.05566,0.89335,0.89296,0.93963,0.75138,0.81943,0.48312,1.10154,0.00687222,0.00687222,0.00687222
59,8254.96,0.87247,0.63338,1.05882,0.87782,0.90423,0.94041,0.75109,0.81948,0.48318,1.10167,0.00677543,0.00677543,0.00677543
60,8393.76,0.86802,0.62869,1.05255,0.85242,0.91834,0.94198,0.75365,0.81936,0.48255,1.10215,0.00667789,0.00667789,0.00667789
61,8531.88,0.86206,0.62827,1.05216,0.85153,0.92423,0.94172,0.75243,0.81921,0.48235,1.10216,0.00657963,0.00657963,0.00657963
62,8669.96,0.86029,0.62493,1.05053,0.8612,0.9252,0.94478,0.75484,0.81898,0.48274,1.10228,0.00648071,0.00648071,0.00648071
63,8808.52,0.8639,0.62758,1.05566,0.86639,0.92131,0.94479,0.75427,0.81839,0.48199,1.10182,0.00638115,0.00638115,0.00638115
64,8946.56,0.85804,0.61922,1.04915,0.87081,0.91714,0.94475,0.75497,0.81843,0.48251,1.10179,0.00628101,0.00628101,0.00628101
65,9084.4,0.85832,0.62104,1.04976,0.87358,0.91301,0.94422,0.75413,0.81813,0.48196,1.10209,0.00618034,0.00618034,0.00618034
66,9221.91,0.85364,0.61249,1.04949,0.87321,0.91408,0.94409,0.75425,0.81779,0.48174,1.10211,0.00607916,0.00607916,0.00607916
67,9360,0.85279,0.60987,1.04791,0.87571,0.91103,0.94392,0.75512,0.81745,0.48162,1.10231,0.00597754,0.00597754,0.00597754
68,9497.87,0.84806,0.60498,1.04386,0.8776,0.91223,0.94403,0.75607,0.81715,0.48107,1.1024,0.00587551,0.00587551,0.00587551
69,9636.73,0.84572,0.59904,1.0392,0.87792,0.91408,0.94554,0.75648,0.81676,0.48109,1.10198,0.00577311,0.00577311,0.00577311
70,9775.4,0.84466,0.60021,1.0422,0.888,0.90449,0.9453,0.75683,0.81654,0.48115,1.10222,0.0056704,0.0056704,0.0056704
71,9914.56,0.84361,0.59183,1.03849,0.8903,0.90361,0.94571,0.75734,0.81618,0.48076,1.10179,0.00556742,0.00556742,0.00556742
72,10053.7,0.84157,0.59546,1.03807,0.89475,0.90158,0.94573,0.75704,0.81588,0.48038,1.10176,0.00546421,0.00546421,0.00546421
73,10192.4,0.83778,0.59058,1.03546,0.90229,0.89871,0.94614,0.75743,0.81593,0.48017,1.10184,0.00536081,0.00536081,0.00536081
74,10331.1,0.83421,0.59033,1.03841,0.90129,0.89857,0.94617,0.75775,0.81582,0.4797,1.10189,0.00525728,0.00525728,0.00525728
75,10469,0.83354,0.58255,1.03889,0.89829,0.90016,0.94657,0.75787,0.81559,0.47946,1.10207,0.00515366,0.00515366,0.00515366
76,10608.2,0.82798,0.58134,1.03319,0.89853,0.8992,0.94671,0.75833,0.81609,0.47906,1.10244,0.00505,0.00505,0.00505
77,10747,0.82852,0.57785,1.03366,0.8988,0.90174,0.94672,0.75778,0.81573,0.47838,1.10244,0.00494634,0.00494634,0.00494634
78,10886,0.82693,0.57453,1.03176,0.89903,0.90174,0.94708,0.75816,0.81562,0.47789,1.10269,0.00484272,0.00484272,0.00484272
79,11023.6,0.82771,0.58148,1.03226,0.90156,0.89972,0.94741,0.75878,0.81526,0.47768,1.10276,0.00473919,0.00473919,0.00473919
80,11162.8,0.82289,0.57511,1.02802,0.90193,0.90032,0.9463,0.75821,0.81462,0.47757,1.10253,0.00463579,0.00463579,0.00463579
81,11301.5,0.81641,0.56136,1.02423,0.90417,0.89865,0.94597,0.75803,0.81443,0.47701,1.10263,0.00453258,0.00453258,0.00453258
82,11440.1,0.81977,0.56214,1.03126,0.90434,0.90179,0.94575,0.75728,0.81391,0.47657,1.10241,0.0044296,0.0044296,0.0044296
83,11579.2,0.8127,0.56125,1.0253,0.90241,0.90546,0.94591,0.75752,0.81377,0.4763,1.1023,0.00432689,0.00432689,0.00432689
84,11717.9,0.81091,0.55624,1.02403,0.9013,0.90663,0.94588,0.75751,0.81361,0.47456,1.1023,0.00422449,0.00422449,0.00422449
85,11855.7,0.80892,0.55688,1.02364,0.90511,0.9052,0.94602,0.75822,0.81349,0.47409,1.10227,0.00412246,0.00412246,0.00412246
86,11994.1,0.8111,0.55491,1.02536,0.90794,0.90284,0.94695,0.7583,0.81373,0.47327,1.10212,0.00402084,0.00402084,0.00402084
87,12133.5,0.80589,0.55105,1.0214,0.90942,0.90356,0.94746,0.75957,0.81383,0.47249,1.1023,0.00391966,0.00391966,0.00391966
88,12272.2,0.79916,0.54145,1.01647,0.90916,0.90442,0.94754,0.7594,0.81377,0.47189,1.10249,0.00381899,0.00381899,0.00381899
89,12411.5,0.79855,0.54217,1.01475,0.90895,0.90304,0.94754,0.76004,0.81331,0.47144,1.1022,0.00371885,0.00371885,0.00371885
90,12550.9,0.79431,0.53987,1.01383,0.90764,0.90234,0.94778,0.76022,0.8133,0.47111,1.10194,0.00361929,0.00361929,0.00361929
91,12688.5,0.79299,0.53578,1.01059,0.91612,0.8933,0.94774,0.75995,0.81309,0.47042,1.10175,0.00352037,0.00352037,0.00352037
92,12827.4,0.78716,0.53345,1.01002,0.91626,0.89207,0.94751,0.75931,0.81328,0.47008,1.1019,0.00342211,0.00342211,0.00342211
93,12965.9,0.79054,0.53171,1.01131,0.91362,0.89156,0.94764,0.75945,0.81349,0.46992,1.10215,0.00332457,0.00332457,0.00332457
94,13104.5,0.78476,0.53241,1.00604,0.91411,0.89522,0.94824,0.75934,0.81346,0.4701,1.10224,0.00322778,0.00322778,0.00322778
95,13242.6,0.78034,0.52117,1.00804,0.91431,0.89499,0.94807,0.7591,0.81344,0.46982,1.10237,0.0031318,0.0031318,0.0031318
96,13381.1,0.77859,0.52115,1.00416,0.92375,0.88786,0.94752,0.75966,0.81325,0.46943,1.1023,0.00303665,0.00303665,0.00303665
97,13519.3,0.77095,0.5071,1.00397,0.92507,0.88687,0.94755,0.75947,0.81301,0.46919,1.10219,0.00294239,0.00294239,0.00294239
98,13658.1,0.77221,0.51257,1.00758,0.92515,0.88735,0.94789,0.7596,0.81252,0.46872,1.10191,0.00284906,0.00284906,0.00284906
99,13796.2,0.77262,0.51209,1.00417,0.92638,0.88516,0.94748,0.76059,0.81221,0.46871,1.10181,0.00275668,0.00275668,0.00275668
100,13934.2,0.76759,0.50779,0.99745,0.92804,0.8835,0.948,0.76066,0.81195,0.46773,1.10175,0.00266532,0.00266532,0.00266532
101,14072.1,0.76634,0.50279,0.99911,0.9276,0.88284,0.94788,0.75946,0.81164,0.46771,1.10172,0.002575,0.002575,0.002575
102,14210.6,0.76513,0.50614,1.00176,0.9295,0.88154,0.94799,0.76,0.81151,0.46754,1.10191,0.00248577,0.00248577,0.00248577
103,14348.4,0.75948,0.5057,0.99623,0.93091,0.87985,0.94854,0.75944,0.81143,0.46796,1.102,0.00239766,0.00239766,0.00239766
104,14485.6,0.75755,0.4982,0.99265,0.9304,0.87988,0.94854,0.76033,0.81149,0.46804,1.10206,0.00231071,0.00231071,0.00231071
105,14623.6,0.75191,0.49327,0.99193,0.92924,0.88112,0.94883,0.76023,0.81173,0.46802,1.10236,0.00222497,0.00222497,0.00222497
106,14761.3,0.7529,0.4926,0.99133,0.92929,0.88089,0.94883,0.76034,0.81147,0.46736,1.10243,0.00214046,0.00214046,0.00214046
107,14899,0.74702,0.48752,0.98969,0.92893,0.88153,0.94906,0.76012,0.81133,0.46682,1.10215,0.00205723,0.00205723,0.00205723
108,15036.8,0.74614,0.48734,0.99017,0.92568,0.88227,0.94883,0.76004,0.81109,0.46646,1.10213,0.00197532,0.00197532,0.00197532
109,15175.1,0.74364,0.47962,0.98954,0.92624,0.88245,0.94875,0.76031,0.81117,0.46644,1.1024,0.00189475,0.00189475,0.00189475
110,15312.9,0.73973,0.4798,0.98636,0.92613,0.88266,0.9485,0.76027,0.81094,0.46687,1.10237,0.00181557,0.00181557,0.00181557
111,15450.5,0.73613,0.47781,0.98579,0.92542,0.88175,0.94825,0.76064,0.81051,0.46638,1.10216,0.0017378,0.0017378,0.0017378
112,15588.7,0.73852,0.483,0.98871,0.92692,0.88026,0.94808,0.76085,0.81056,0.46673,1.1021,0.00166149,0.00166149,0.00166149
113,15726.6,0.73588,0.47806,0.98399,0.92826,0.87881,0.94795,0.76049,0.81056,0.46635,1.102,0.00158667,0.00158667,0.00158667
114,15864.3,0.72848,0.47567,0.98558,0.92797,0.87916,0.94807,0.76057,0.81028,0.46667,1.10202,0.00151336,0.00151336,0.00151336
115,16002.6,0.72384,0.46267,0.97738,0.9281,0.87901,0.94809,0.76033,0.81067,0.46723,1.10232,0.00144161,0.00144161,0.00144161
116,16140.8,0.72553,0.46101,0.97923,0.92995,0.87797,0.9482,0.76068,0.81092,0.46728,1.10262,0.00137143,0.00137143,0.00137143
117,16279.6,0.72544,0.46576,0.98118,0.93057,0.87673,0.94818,0.76064,0.81109,0.46692,1.10297,0.00130287,0.00130287,0.00130287
118,16418.7,0.71916,0.46028,0.97912,0.93141,0.87634,0.94811,0.76027,0.81116,0.46729,1.10317,0.00123596,0.00123596,0.00123596
119,16557.2,0.7173,0.45712,0.9783,0.9317,0.87502,0.94825,0.76083,0.81127,0.46744,1.10334,0.00117072,0.00117072,0.00117072
120,16696,0.71692,0.45707,0.97632,0.93126,0.87484,0.94834,0.76139,0.81129,0.46712,1.10366,0.00110718,0.00110718,0.00110718
121,16834.3,0.71074,0.45306,0.97179,0.93142,0.87323,0.94834,0.7608,0.81151,0.46727,1.10391,0.00104537,0.00104537,0.00104537
122,16972,0.7109,0.45527,0.97379,0.9314,0.87221,0.9484,0.76094,0.81157,0.46727,1.10402,0.000985311,0.000985311,0.000985311
123,17110.8,0.71017,0.45278,0.97562,0.93092,0.87172,0.94842,0.76123,0.8118,0.46772,1.10441,0.00092704,0.00092704,0.00092704
124,17249.2,0.70323,0.44675,0.97193,0.93112,0.87097,0.94834,0.76129,0.81174,0.46798,1.10448,0.000870577,0.000870577,0.000870577
125,17387.5,0.7021,0.44815,0.97073,0.93177,0.8706,0.94817,0.76071,0.81211,0.46857,1.10485,0.000815947,0.000815947,0.000815947
126,17525.2,0.70089,0.44649,0.96694,0.93216,0.86998,0.94825,0.76077,0.81204,0.46922,1.105,0.000763174,0.000763174,0.000763174
127,17663.5,0.70066,0.44677,0.96965,0.93292,0.87,0.94835,0.76038,0.81227,0.46965,1.10531,0.000712282,0.000712282,0.000712282
128,17801.9,0.69628,0.44039,0.96629,0.931,0.8708,0.94823,0.76089,0.81231,0.46985,1.10561,0.000663292,0.000663292,0.000663292
129,17939,0.69836,0.4401,0.97017,0.93125,0.86989,0.94793,0.7605,0.81275,0.47019,1.10599,0.000616227,0.000616227,0.000616227
130,18078.1,0.69539,0.44089,0.96804,0.93206,0.86935,0.94791,0.76123,0.81298,0.47023,1.10646,0.000571106,0.000571106,0.000571106
131,18216.7,0.69584,0.43887,0.96851,0.93196,0.86955,0.94773,0.76078,0.81311,0.47089,1.10668,0.00052795,0.00052795,0.00052795
132,18354.6,0.68954,0.43411,0.9632,0.93263,0.86867,0.94776,0.76114,0.81318,0.47186,1.10675,0.000486777,0.000486777,0.000486777
133,18493,0.68787,0.4305,0.96035,0.9321,0.86881,0.94761,0.76155,0.81313,0.47208,1.10695,0.000447606,0.000447606,0.000447606
134,18630.2,0.68707,0.42967,0.96187,0.93313,0.86813,0.94739,0.76118,0.81315,0.47225,1.107,0.000410454,0.000410454,0.000410454
135,18767.9,0.68247,0.42908,0.95832,0.90278,0.89378,0.94733,0.76086,0.81316,0.47285,1.10717,0.000375337,0.000375337,0.000375337
136,18907.2,0.68695,0.43034,0.95944,0.90276,0.8934,0.94721,0.7619,0.81324,0.47297,1.10731,0.00034227,0.00034227,0.00034227
137,19044.3,0.68351,0.42894,0.95812,0.90293,0.89321,0.94706,0.7614,0.81318,0.47323,1.10739,0.000311268,0.000311268,0.000311268
138,19179.5,0.67552,0.42111,0.95912,0.90248,0.89321,0.94703,0.76203,0.81315,0.47339,1.10759,0.000282345,0.000282345,0.000282345
139,19313.9,0.67976,0.42929,0.96079,0.90195,0.89332,0.94686,0.76174,0.81333,0.47358,1.10795,0.000255513,0.000255513,0.000255513
140,19448.2,0.68354,0.43193,0.96036,0.90223,0.89333,0.94684,0.76182,0.81329,0.4739,1.10816,0.000230784,0.000230784,0.000230784
141,19605,0.62819,0.33842,0.9628,0.90208,0.89326,0.94668,0.76168,0.81309,0.47415,1.10819,0.000208169,0.000208169,0.000208169
142,19738.6,0.61898,0.32932,0.95437,0.93059,0.86756,0.94652,0.76193,0.81293,0.47464,1.10825,0.000187678,0.000187678,0.000187678
143,19873.2,0.61631,0.32914,0.9522,0.90131,0.89341,0.94649,0.76156,0.81312,0.4747,1.10834,0.00016932,0.00016932,0.00016932
144,20007.1,0.61442,0.32878,0.95247,0.90175,0.89304,0.94639,0.76179,0.81299,0.47486,1.10841,0.000153102,0.000153102,0.000153102
145,20142.1,0.61527,0.32302,0.94741,0.90236,0.89273,0.94625,0.76143,0.8126,0.47528,1.1085,0.000139032,0.000139032,0.000139032
146,20277.5,0.61375,0.32759,0.95019,0.90269,0.89202,0.94612,0.76136,0.81262,0.47528,1.10871,0.000127117,0.000127117,0.000127117
147,20412.3,0.6092,0.32442,0.94739,0.92859,0.86619,0.94605,0.76116,0.81257,0.47546,1.10888,0.00011736,0.00011736,0.00011736
148,20546.9,0.6126,0.32604,0.95222,0.90775,0.88569,0.9466,0.7612,0.81237,0.47551,1.10904,0.000109768,0.000109768,0.000109768
149,20679.6,0.6074,0.32076,0.94618,0.90724,0.8857,0.94634,0.76098,0.81227,0.47563,1.10932,0.000104342,0.000104342,0.000104342
150,20813.2,0.60585,0.32273,0.94803,0.90692,0.88588,0.94629,0.76146,0.81228,0.47614,1.10944,0.000101086,0.000101086,0.000101086
